data,produto_id,categoria,vendas_qtd,estoque_qtd,preco_unitario,promocao
2023-05-30,PROD_4,Higiene,7,67,18.24,0
2023-05-30,PROD_5,Higiene,6,132,7.78,0
2023-05-30,PROD_6,Alimento,7,173,8.31,0
2023-05-30,PROD_7,Higiene,19,167,11.34,1
2023-05-30,PROD_8,Alimento,8,60,10.31,0
2023-05-30,PROD_9,Alimento,16,139,18.2,0
2023-05-30,PROD_10,Alimento,4,59,8.98,0
2023-05-31,PROD_1,Higiene,23,75,20.93,1
2023-05-31,PROD_2,Alimento,8,107,15.6,0
2023-05-31,PROD_3,Alimento,7,74,20.79,0
2023-05-31,PROD_4,Alimento,11,137,11.23,0
2023-05-31,PROD_5,Higiene,11,81,13.22,0
2023-05-31,PROD_6,Alimento,13,130,8.94,1
2023-05-31,PROD_7,Higiene,12,192,10.55,0
2023-05-31,PROD_8,Alimento,21,97,17.89,0
2023-05-31,PROD_9,Bebida,21,105,8.91,1
2023-05-31,PROD_10,Bebida,15,123,14.2,0
2023-06-01,PROD_1,Alimento,11,171,17.63,0
2023-06-01,PROD_2,Alimento,11,123,5.82,0
2023-06-01,PROD_3,Bebida,9,58,14.46,0
2023-06-01,PROD_4,Alimento,9,141,4.04,0
2023-06-01,PROD_5,Bebida,17,90,5.51,0
2023-06-01,PROD_6,Bebida,10,54,3.94,0
2023-06-01,PROD_7,Higiene,6,164,4.37,0
2023-06-01,PROD_8,Alimento,8,195,14.43,0
2023-06-01,PROD_9,Bebida,18,107,23.83,1
2023-06-01,PROD_10,Higiene,6,121,21.94,0
2023-06-02,PROD_1,Alimento,7,198,15.19,0
2023-06-02,PROD_2,Alimento,12,191,22.08,0
2023-06-02,PROD_3,Higiene,9,66,6.22,0
2023-06-02,PROD_4,Alimento,13,166,13.45,0
2023-06-02,PROD_5,Higiene,5,65,22.42,0
2023-06-02,PROD_6,Bebida,21,119,4.56,1
2023-06-02,PROD_7,Higiene,20,73,10.98,1
2023-06-02,PROD_8,Higiene,9,141,6.35,0
2023-06-02,PROD_9,Alimento,11,114,13.12,0
2023-06-02,PROD_10,Bebida,11,147,13.74,0
2023-06-03,PROD_1,Higiene,11,67,7.17,0
2023-06-03,PROD_2,Bebida,11,141,10.47,0
2023-06-03,PROD_3,Alimento,5,183,10.66,0
2023-06-03,PROD_4,Bebida,6,151,24.35,0
2023-06-03,PROD_5,Higiene,13,168,11.19,0
2023-06-03,PROD_6,Higiene,9,184,16.04,0
2023-06-03,PROD_7,Bebida,8,180,12.61,0
2023-06-03,PROD_8,Higiene,9,100,11.63,0
2023-06-03,PROD_9,Higiene,14,60,18.51,0
2023-06-03,PROD_10,Bebida,10,180,4.49,0
2023-06-04,PROD_1,Bebida,12,76,10.68,0
2023-06-04,PROD_2,Higiene,9,191,7.95,0
2023-06-04,PROD_3,Higiene,13,137,21.96,0
2023-06-04,PROD_4,Higiene,12,137,17.18,0
2023-06-04,PROD_5,Alimento,8,102,24.07,0
2023-06-04,PROD_6,Alimento,8,93,12.89,0
2023-06-04,PROD_7,Alimento,12,146,9.56,0
2023-06-04,PROD_8,Higiene,9,58,20.31,0
2023-06-04,PROD_9,Higiene,2,171,12.52,0
2023-06-04,PROD_10,Alimento,14,175,7.4,1
2023-06-05,PROD_1,Alimento,15,100,7.5,1
2023-06-05,PROD_2,Bebida,20,55,10.15,0
2023-06-05,PROD_3,Bebida,15,134,3.51,0
2023-06-05,PROD_4,Alimento,14,97,22.51,0
2023-06-05,PROD_5,Bebida,8,125,12.4,0
2023-06-05,PROD_6,Bebida,9,57,12.62,0
2023-06-05,PROD_7,Bebida,12,192,13.05,0
2023-06-05,PROD_8,Alimento,13,141,3.89,0
2023-06-05,PROD_9,Higiene,20,197,6.43,1
2023-06-05,PROD_10,Alimento,22,87,18.0,1
2023-06-06,PROD_1,Higiene,25,192,21.04,1
2023-06-06,PROD_2,Bebida,4,91,24.13,0
2023-06-06,PROD_3,Bebida,11,142,18.11,0
2023-06-06,PROD_4,Bebida,18,101,17.78,0
2023-06-06,PROD_5,Alimento,9,129,13.93,0
2023-06-06,PROD_6,Higiene,7,198,13.05,0
2023-06-06,PROD_7,Higiene,12,75,9.26,0
2023-06-06,PROD_8,Alimento,5,194,6.91,0
2023-06-06,PROD_9,Bebida,24,52,13.61,1
2023-06-06,PROD_10,Bebida,9,94,21.72,0
2023-06-07,PROD_1,Higiene,8,180,15.17,0
2023-06-07,PROD_2,Alimento,14,199,3.53,0
2023-06-07,PROD_3,Bebida,9,178,18.28,0
2023-06-07,PROD_4,Higiene,24,178,15.79,1
2023-06-07,PROD_5,Bebida,8,68,21.66,0
2023-06-07,PROD_6,Bebida,15,84,13.55,0
2023-06-07,PROD_7,Alimento,19,160,20.89,1
2023-06-07,PROD_8,Higiene,9,147,11.2,0
2023-06-07,PROD_9,Higiene,21,198,10.08,1
2023-06-07,PROD_10,Higiene,7,74,7.73,0
2023-06-08,PROD_1,Bebida,7,158,13.15,0
2023-06-08,PROD_2,Higiene,22,77,13.93,1
2023-06-08,PROD_3,Alimento,10,104,8.25,0
2023-06-08,PROD_4,Bebida,12,136,10.5,0
2023-06-08,PROD_5,Bebida,15,99,3.7,1
2023-06-08,PROD_6,Higiene,5,83,16.09,0
2023-06-08,PROD_7,Bebida,13,123,14.76,0
2023-06-08,PROD_8,Higiene,9,59,3.63,0
2023-06-08,PROD_9,Higiene,11,140,16.99,0
2023-06-08,PROD_10,Bebida,7,157,22.07,0
2023-06-09,PROD_1,Higiene,9,82,9.72,0
2023-06-09,PROD_2,Bebida,12,157,4.18,0
2023-06-09,PROD_3,Bebida,23,188,11.85,1
2023-06-09,PROD_4,Higiene,7,121,7.29,0
2023-06-09,PROD_5,Higiene,9,62,9.56,0
2023-06-09,PROD_6,Higiene,9,179,16.2,0
2023-06-09,PROD_7,Bebida,11,118,19.28,0
2023-06-09,PROD_8,Bebida,11,127,6.16,0
2023-06-09,PROD_9,Alimento,7,97,21.39,0
2023-06-09,PROD_10,Higiene,13,165,19.34,0
2023-06-10,PROD_1,Bebida,24,95,7.03,1
2023-06-10,PROD_2,Higiene,25,135,15.07,1
2023-06-10,PROD_3,Higiene,16,155,12.35,1
2023-06-10,PROD_4,Alimento,6,96,20.96,0
2023-06-10,PROD_5,Alimento,12,145,13.64,0
2023-06-10,PROD_6,Alimento,20,69,10.84,1
2023-06-10,PROD_7,Bebida,10,142,12.18,0
2023-06-10,PROD_8,Alimento,8,167,19.93,0
2023-06-10,PROD_9,Alimento,19,89,18.26,1
2023-06-10,PROD_10,Alimento,11,127,6.84,0
2023-06-11,PROD_1,Alimento,12,56,10.94,0
2023-06-11,PROD_2,Alimento,6,103,15.91,0
2023-06-11,PROD_3,Higiene,9,102,6.44,0
2023-06-11,PROD_4,Higiene,12,176,10.88,0
2023-06-11,PROD_5,Alimento,8,98,17.83,0
2023-06-11,PROD_6,Higiene,11,177,11.07,0
2023-06-11,PROD_7,Higiene,11,135,6.21,0
2023-06-11,PROD_8,Higiene,15,185,14.18,0
2023-06-11,PROD_9,Alimento,11,75,8.11,0
2023-06-11,PROD_10,Alimento,9,174,22.01,0
2023-06-12,PROD_1,Alimento,12,163,18.37,0
2023-06-12,PROD_2,Alimento,13,96,3.59,1
2023-06-12,PROD_3,Bebida,11,82,11.53,0
2023-06-12,PROD_4,Higiene,9,183,23.15,0
2023-06-12,PROD_5,Bebida,5,144,18.51,0
2023-06-12,PROD_6,Alimento,11,127,21.75,0
2023-06-12,PROD_7,Alimento,8,175,23.76,0
2023-06-12,PROD_8,Bebida,11,79,20.28,0
2023-06-12,PROD_9,Bebida,6,104,18.28,0
2023-06-12,PROD_10,Bebida,16,144,20.2,1
2023-06-13,PROD_1,Alimento,21,138,6.6,1
2023-06-13,PROD_2,Higiene,13,136,4.32,0
2023-06-13,PROD_3,Alimento,18,190,16.24,1
2023-06-13,PROD_4,Bebida,12,89,8.39,0
2023-06-13,PROD_5,Higiene,9,106,4.85,0
2023-06-13,PROD_6,Higiene,17,135,22.07,1
2023-06-13,PROD_7,Alimento,21,111,21.25,1
2023-06-13,PROD_8,Higiene,11,117,21.22,0
2023-06-13,PROD_9,Alimento,7,64,4.07,0
2023-06-13,PROD_10,Higiene,12,199,14.67,0
2023-06-14,PROD_1,Alimento,11,142,4.94,0
2023-06-14,PROD_2,Bebida,8,184,12.74,0
2023-06-14,PROD_3,Bebida,10,61,11.51,0
2023-06-14,PROD_4,Bebida,16,66,18.47,0
2023-06-14,PROD_5,Higiene,12,65,13.36,0
2023-06-14,PROD_6,Higiene,24,107,5.58,1
2023-06-14,PROD_7,Bebida,7,83,4.52,0
2023-06-14,PROD_8,Bebida,9,118,15.52,0
2023-06-14,PROD_9,Bebida,9,178,15.96,0
2023-06-14,PROD_10,Alimento,8,136,8.95,0
2023-06-15,PROD_1,Bebida,14,111,14.97,0
2023-06-15,PROD_2,Alimento,8,68,24.94,0
2023-06-15,PROD_3,Bebida,12,130,21.42,0
2023-06-15,PROD_4,Alimento,9,58,18.6,0
2023-06-15,PROD_5,Higiene,10,156,4.15,0
2023-06-15,PROD_6,Alimento,14,111,4.38,0
2023-06-15,PROD_7,Alimento,16,129,9.86,0
2023-06-15,PROD_8,Higiene,7,96,14.34,0
2023-06-15,PROD_9,Higiene,17,135,11.34,1
2023-06-15,PROD_10,Higiene,23,146,17.69,1
2023-06-16,PROD_1,Alimento,10,96,7.9,0
2023-06-16,PROD_2,Alimento,7,177,10.58,0
2023-06-16,PROD_3,Higiene,6,106,4.25,0
2023-06-16,PROD_4,Higiene,18,144,5.35,1
2023-06-16,PROD_5,Higiene,6,194,10.47,0
2023-06-16,PROD_6,Bebida,10,142,20.69,0
2023-06-16,PROD_7,Higiene,11,185,20.76,0
2023-06-16,PROD_8,Bebida,9,60,15.34,0
2023-06-16,PROD_9,Alimento,7,101,12.44,0
2023-06-16,PROD_10,Higiene,13,97,8.92,0
2023-06-17,PROD_1,Higiene,9,118,13.85,0
2023-06-17,PROD_2,Alimento,11,154,4.17,0
2023-06-17,PROD_3,Alimento,24,91,4.85,1
2023-06-17,PROD_4,Alimento,8,96,21.09,0
2023-06-17,PROD_5,Bebida,9,195,16.51,0
2023-06-17,PROD_6,Bebida,7,91,23.57,0
2023-06-17,PROD_7,Alimento,8,184,21.86,0
2023-06-17,PROD_8,Alimento,13,69,12.93,0
2023-06-17,PROD_9,Higiene,13,52,7.8,0
2023-06-17,PROD_10,Alimento,12,164,12.73,0
2023-06-18,PROD_1,Alimento,10,59,8.38,0
2023-06-18,PROD_2,Alimento,13,116,20.91,1
2023-06-18,PROD_3,Bebida,14,161,14.37,0
2023-06-18,PROD_4,Alimento,6,135,14.51,0
2023-06-18,PROD_5,Bebida,4,81,20.53,0
2023-06-18,PROD_6,Alimento,9,158,16.33,0
2023-06-18,PROD_7,Bebida,9,196,17.14,0
2023-06-18,PROD_8,Bebida,9,155,14.28,0
2023-06-18,PROD_9,Higiene,7,156,5.62,0
2023-06-18,PROD_10,Bebida,8,163,6.81,0
2023-06-19,PROD_1,Alimento,12,195,18.45,0
2023-06-19,PROD_2,Bebida,8,140,13.13,0
2023-06-19,PROD_3,Bebida,7,79,4.41,0
2023-06-19,PROD_4,Alimento,6,64,10.54,0
2023-06-19,PROD_5,Bebida,13,118,12.85,0
2023-06-19,PROD_6,Alimento,8,176,6.64,0
2023-06-19,PROD_7,Alimento,11,119,8.34,0
2023-06-19,PROD_8,Alimento,11,105,22.71,0
2023-06-19,PROD_9,Bebida,10,70,12.19,0
2023-06-19,PROD_10,Bebida,11,116,13.06,0
2023-06-20,PROD_1,Bebida,8,76,23.78,0
2023-06-20,PROD_2,Alimento,10,56,10.82,0
2023-06-20,PROD_3,Higiene,8,91,11.05,0
2023-06-20,PROD_4,Higiene,13,76,15.44,0
2023-06-20,PROD_5,Alimento,10,119,8.87,0
2023-06-20,PROD_6,Alimento,15,96,21.64,0
2023-06-20,PROD_7,Bebida,12,182,19.96,0
2023-06-20,PROD_8,Alimento,11,181,19.03,0
2023-06-20,PROD_9,Bebida,20,149,18.42,1
2023-06-20,PROD_10,Higiene,9,153,22.42,0
2023-06-21,PROD_1,Bebida,14,57,22.34,0
2023-06-21,PROD_2,Higiene,5,134,19.3,0
2023-06-21,PROD_3,Bebida,10,191,7.67,0
2023-06-21,PROD_4,Alimento,9,91,8.77,0
2023-06-21,PROD_5,Alimento,12,92,4.58,1
2023-06-21,PROD_6,Bebida,11,164,17.56,1
2023-06-21,PROD_7,Alimento,9,56,9.96,0
2023-06-21,PROD_8,Higiene,10,150,23.12,0
2023-06-21,PROD_9,Alimento,11,175,18.97,0
2023-06-21,PROD_10,Higiene,10,52,3.7,0
2023-06-22,PROD_1,Alimento,8,143,9.82,0
2023-06-22,PROD_2,Higiene,7,138,8.49,0
2023-06-22,PROD_3,Alimento,4,97,18.59,0
2023-06-22,PROD_4,Alimento,8,94,5.02,0
2023-06-22,PROD_5,Bebida,11,62,3.68,0
2023-06-22,PROD_6,Higiene,8,107,23.91,0
2023-06-22,PROD_7,Alimento,16,103,4.78,0
2023-06-22,PROD_8,Higiene,12,167,9.9,0
2023-06-22,PROD_9,Bebida,9,72,6.7,0
2023-06-22,PROD_10,Higiene,11,63,24.4,0
2023-06-23,PROD_1,Higiene,11,140,10.35,0
2023-06-23,PROD_2,Alimento,9,139,11.13,0
2023-06-23,PROD_3,Alimento,20,71,20.98,1
2023-06-23,PROD_4,Higiene,6,156,19.09,0
2023-06-23,PROD_5,Higiene,26,94,21.03,1
2023-06-23,PROD_6,Alimento,6,97,18.31,0
2023-06-23,PROD_7,Higiene,5,69,22.83,0
2023-06-23,PROD_8,Higiene,6,88,4.43,0
2023-06-23,PROD_9,Higiene,10,131,8.01,0
2023-06-23,PROD_10,Bebida,15,114,23.94,1
2023-06-24,PROD_1,Higiene,10,131,9.7,0
2023-06-24,PROD_2,Higiene,7,97,18.51,0
2023-06-24,PROD_3,Alimento,7,96,9.44,0
2023-06-24,PROD_4,Alimento,4,93,23.69,0
2023-06-24,PROD_5,Bebida,30,84,5.53,1
2023-06-24,PROD_6,Higiene,11,58,8.35,0
2023-06-24,PROD_7,Higiene,7,168,4.23,0
2023-06-24,PROD_8,Bebida,9,125,20.41,0
2023-06-24,PROD_9,Higiene,11,142,24.02,0
2023-06-24,PROD_10,Bebida,10,107,17.31,0
2023-06-25,PROD_1,Bebida,12,140,21.4,0
2023-06-25,PROD_2,Bebida,15,64,10.82,0
2023-06-25,PROD_3,Alimento,4,65,12.15,0
2023-06-25,PROD_4,Higiene,6,111,11.08,0
2023-06-25,PROD_5,Bebida,6,67,9.4,0
2023-06-25,PROD_6,Bebida,10,89,12.55,0
2023-06-25,PROD_7,Higiene,7,151,17.69,0
2023-06-25,PROD_8,Higiene,10,169,9.15,0
2023-06-25,PROD_9,Bebida,20,167,7.53,1
2023-06-25,PROD_10,Bebida,10,57,4.44,0
2023-06-26,PROD_1,Higiene,15,130,18.54,0
2023-06-26,PROD_2,Alimento,9,164,18.69,0
2023-06-26,PROD_3,Higiene,9,191,11.88,0
2023-06-26,PROD_4,Higiene,8,116,12.68,0
2023-06-26,PROD_5,Alimento,21,73,20.72,1
2023-06-26,PROD_6,Higiene,5,198,7.65,0
2023-06-26,PROD_7,Bebida,20,125,12.45,1
2023-06-26,PROD_8,Higiene,10,88,8.86,0
2023-06-26,PROD_9,Bebida,21,180,17.3,1
2023-06-26,PROD_10,Higiene,12,140,4.34,0
2023-06-27,PROD_1,Higiene,11,132,15.95,0
2023-06-27,PROD_2,Bebida,9,157,11.84,0
2023-06-27,PROD_3,Alimento,8,130,4.98,0
2023-06-27,PROD_4,Bebida,19,180,5.11,1
2023-06-27,PROD_5,Higiene,8,52,3.72,0
2023-06-27,PROD_6,Alimento,5,184,22.86,0
2023-06-27,PROD_7,Alimento,13,135,8.12,0
2023-06-27,PROD_8,Alimento,26,67,24.27,1
2023-06-27,PROD_9,Higiene,9,150,8.18,0
2023-06-27,PROD_10,Bebida,13,123,3.87,0
2023-06-28,PROD_1,Bebida,13,55,18.85,0
2023-06-28,PROD_2,Higiene,8,183,6.31,0
2023-06-28,PROD_3,Alimento,10,180,12.71,0
2023-06-28,PROD_4,Alimento,12,91,17.21,0
2023-06-28,PROD_5,Bebida,8,151,11.01,0
2023-06-28,PROD_6,Alimento,7,183,9.29,0
2023-06-28,PROD_7,Bebida,10,83,19.74,0
2023-06-28,PROD_8,Bebida,13,89,7.28,0
2023-06-28,PROD_9,Higiene,9,186,9.02,0
2023-06-28,PROD_10,Bebida,20,166,18.46,1
2023-06-29,PROD_1,Bebida,10,94,8.04,0
2023-06-29,PROD_2,Bebida,8,114,13.99,0
2023-06-29,PROD_3,Higiene,6,74,20.37,0
2023-06-29,PROD_4,Alimento,10,191,20.48,0
2023-06-29,PROD_5,Alimento,8,120,4.19,0
2023-06-29,PROD_6,Higiene,9,145,16.31,0
2023-06-29,PROD_7,Alimento,21,179,19.01,1
2023-06-29,PROD_8,Bebida,14,114,12.3,1
2023-06-29,PROD_9,Bebida,13,155,20.47,0
2023-06-29,PROD_10,Higiene,9,177,18.77,0
2023-06-30,PROD_1,Bebida,10,95,16.89,0
2023-06-30,PROD_2,Higiene,8,150,22.06,0
2023-06-30,PROD_3,Higiene,12,86,11.38,0
2023-06-30,PROD_4,Bebida,15,67,7.75,1
2023-06-30,PROD_5,Higiene,6,74,18.81,0
2023-06-30,PROD_6,Alimento,12,153,12.5,0
2023-06-30,PROD_7,Alimento,16,129,15.66,0
2023-06-30,PROD_8,Higiene,6,97,11.45,0
2023-06-30,PROD_9,Higiene,13,129,18.92,0
2023-06-30,PROD_10,Higiene,21,154,20.57,1
2023-07-01,PROD_1,Higiene,9,171,4.39,0
2023-07-01,PROD_2,Alimento,14,193,23.22,0
2023-07-01,PROD_3,Bebida,13,127,15.97,0
2023-07-01,PROD_4,Bebida,8,146,6.13,0
2023-07-01,PROD_5,Bebida,5,160,16.7,0
2023-07-01,PROD_6,Bebida,8,152,18.27,0
2023-07-01,PROD_7,Alimento,8,79,8.39,0
2023-07-01,PROD_8,Alimento,13,189,16.83,0
2023-07-01,PROD_9,Alimento,12,128,4.66,0
2023-07-01,PROD_10,Bebida,15,160,12.69,0
2023-07-02,PROD_1,Alimento,8,169,23.45,0
2023-07-02,PROD_2,Alimento,7,183,11.01,0
2023-07-02,PROD_3,Alimento,9,163,21.94,0
2023-07-02,PROD_4,Higiene,6,108,5.86,0
2023-07-02,PROD_5,Bebida,9,84,24.08,0
2023-07-02,PROD_6,Alimento,11,73,11.88,0
2023-07-02,PROD_7,Alimento,10,96,16.47,0
2023-07-02,PROD_8,Bebida,19,91,4.22,1
2023-07-02,PROD_9,Alimento,25,99,13.93,1
2023-07-02,PROD_10,Alimento,12,163,12.86,0
2023-07-03,PROD_1,Alimento,10,122,7.29,0
2023-07-03,PROD_2,Alimento,12,95,23.7,0
2023-07-03,PROD_3,Higiene,7,143,10.65,0
2023-07-03,PROD_4,Alimento,16,168,16.49,0
2023-07-03,PROD_5,Higiene,11,113,19.33,0
2023-07-03,PROD_6,Alimento,31,118,16.75,1
2023-07-03,PROD_7,Higiene,6,139,9.77,0
2023-07-03,PROD_8,Alimento,5,88,16.9,0
2023-07-03,PROD_9,Bebida,25,182,19.78,1
2023-07-03,PROD_10,Bebida,6,175,13.51,0
2023-07-04,PROD_1,Higiene,8,102,20.17,0
2023-07-04,PROD_2,Higiene,9,62,16.58,0
2023-07-04,PROD_3,Higiene,15,181,19.47,1
2023-07-04,PROD_4,Higiene,7,180,24.63,0
2023-07-04,PROD_5,Bebida,23,183,9.07,1
2023-07-04,PROD_6,Higiene,13,89,18.9,0
2023-07-04,PROD_7,Alimento,18,66,10.22,0
2023-07-04,PROD_8,Bebida,10,121,10.01,0
2023-07-04,PROD_9,Bebida,12,72,24.6,0
2023-07-04,PROD_10,Alimento,6,196,14.51,0
2023-07-05,PROD_1,Higiene,11,67,9.62,0
2023-07-05,PROD_2,Higiene,31,51,19.56,1
2023-07-05,PROD_3,Bebida,23,62,8.86,1
2023-07-05,PROD_4,Bebida,19,168,6.63,1
2023-07-05,PROD_5,Higiene,11,137,13.4,0
2023-07-05,PROD_6,Alimento,9,76,10.11,0
2023-07-05,PROD_7,Higiene,20,102,21.88,1
2023-07-05,PROD_8,Bebida,13,167,9.52,0
2023-07-05,PROD_9,Higiene,25,189,8.48,1
2023-07-05,PROD_10,Bebida,9,57,12.35,0
2023-07-06,PROD_1,Higiene,6,143,13.34,0
2023-07-06,PROD_2,Alimento,13,153,7.46,0
2023-07-06,PROD_3,Alimento,9,66,12.95,0
2023-07-06,PROD_4,Alimento,10,85,11.58,0
2023-07-06,PROD_5,Bebida,7,114,3.79,0
2023-07-06,PROD_6,Alimento,23,68,3.9,1
2023-07-06,PROD_7,Alimento,11,100,8.76,0
2023-07-06,PROD_8,Bebida,7,98,10.41,0
2023-07-06,PROD_9,Alimento,13,133,10.62,0
2023-07-06,PROD_10,Higiene,12,57,15.15,0
2023-07-07,PROD_1,Alimento,7,86,3.9,0
2023-07-07,PROD_2,Higiene,5,169,16.17,0
2023-07-07,PROD_3,Higiene,10,93,21.38,0
2023-07-07,PROD_4,Higiene,10,62,10.73,0
2023-07-07,PROD_5,Bebida,22,71,21.54,1
2023-07-07,PROD_6,Alimento,8,65,7.46,0
2023-07-07,PROD_7,Alimento,25,150,17.89,1
2023-07-07,PROD_8,Alimento,9,91,12.06,0
2023-07-07,PROD_9,Higiene,10,165,20.25,0
2023-07-07,PROD_10,Bebida,13,107,4.54,0
2023-07-08,PROD_1,Alimento,25,121,11.56,1
2023-07-08,PROD_2,Bebida,11,60,12.7,0
2023-07-08,PROD_3,Higiene,21,102,17.64,1
2023-07-08,PROD_4,Bebida,18,56,24.53,1
2023-07-08,PROD_5,Bebida,17,115,19.38,1
2023-07-08,PROD_6,Alimento,3,62,18.84,0
2023-07-08,PROD_7,Alimento,20,157,10.15,1
2023-07-08,PROD_8,Higiene,9,127,5.23,0
2023-07-08,PROD_9,Bebida,20,170,12.58,0
2023-07-08,PROD_10,Alimento,23,79,14.06,1
2023-07-09,PROD_1,Higiene,13,183,18.42,0
2023-07-09,PROD_2,Alimento,9,90,20.28,0
2023-07-09,PROD_3,Bebida,15,137,6.55,0
2023-07-09,PROD_4,Bebida,10,104,8.38,0
2023-07-09,PROD_5,Bebida,10,118,9.62,0
2023-07-09,PROD_6,Alimento,5,169,20.4,0
2023-07-09,PROD_7,Bebida,9,187,4.74,0
2023-07-09,PROD_8,Alimento,11,141,21.1,0
2023-07-09,PROD_9,Alimento,7,92,24.37,0
2023-07-09,PROD_10,Alimento,10,189,14.11,0
2023-07-10,PROD_1,Higiene,22,70,4.57,1
2023-07-10,PROD_2,Higiene,14,54,3.91,1
2023-07-10,PROD_3,Higiene,25,73,14.19,1
2023-07-10,PROD_4,Higiene,11,124,12.6,0
2023-07-10,PROD_5,Bebida,11,96,6.79,0
2023-07-10,PROD_6,Higiene,17,117,22.1,0
2023-07-10,PROD_7,Bebida,23,140,23.67,1
2023-07-10,PROD_8,Alimento,10,102,15.03,0
2023-07-10,PROD_9,Bebida,18,163,20.29,1
2023-07-10,PROD_10,Higiene,12,75,11.59,0
2023-07-11,PROD_1,Alimento,12,145,13.3,0
2023-07-11,PROD_2,Alimento,8,169,10.89,0
2023-07-11,PROD_3,Higiene,8,59,23.82,0
2023-07-11,PROD_4,Alimento,7,186,21.01,0
2023-07-11,PROD_5,Higiene,10,160,12.63,0
2023-07-11,PROD_6,Higiene,11,132,7.35,0
2023-07-11,PROD_7,Bebida,15,68,7.98,0
2023-07-11,PROD_8,Bebida,7,118,13.98,0
2023-07-11,PROD_9,Alimento,22,91,4.56,1
2023-07-11,PROD_10,Alimento,11,128,4.05,0
2023-07-12,PROD_1,Higiene,10,162,14.45,0
2023-07-12,PROD_2,Higiene,10,122,8.13,0
2023-07-12,PROD_3,Alimento,10,104,12.78,0
2023-07-12,PROD_4,Higiene,8,58,20.87,0
2023-07-12,PROD_5,Alimento,12,183,15.2,0
2023-07-12,PROD_6,Higiene,6,148,24.83,0
2023-07-12,PROD_7,Higiene,15,134,16.02,0
2023-07-12,PROD_8,Higiene,19,70,15.84,1
2023-07-12,PROD_9,Alimento,11,189,10.61,0
2023-07-12,PROD_10,Bebida,14,104,16.67,0
2023-07-13,PROD_1,Alimento,11,149,12.86,0
2023-07-13,PROD_2,Bebida,14,145,14.46,0
2023-07-13,PROD_3,Alimento,10,177,10.69,0
2023-07-13,PROD_4,Bebida,8,147,10.17,0
2023-07-13,PROD_5,Alimento,27,133,11.12,1
2023-07-13,PROD_6,Alimento,15,101,7.45,0
2023-07-13,PROD_7,Higiene,13,55,14.89,0
2023-07-13,PROD_8,Alimento,11,62,15.61,0
2023-07-13,PROD_9,Higiene,11,85,18.55,0
2023-07-13,PROD_10,Alimento,17,99,15.62,0
2023-07-14,PROD_1,Alimento,11,96,12.18,0
2023-07-14,PROD_2,Higiene,15,186,10.09,0
2023-07-14,PROD_3,Bebida,14,138,10.99,0
2023-07-14,PROD_4,Bebida,5,64,14.2,0
2023-07-14,PROD_5,Bebida,12,61,12.03,0
2023-07-14,PROD_6,Alimento,12,51,14.78,0
2023-07-14,PROD_7,Bebida,19,96,11.33,1
2023-07-14,PROD_8,Higiene,10,171,7.11,0
2023-07-14,PROD_9,Alimento,14,150,8.11,0
2023-07-14,PROD_10,Higiene,10,174,16.4,0
2023-07-15,PROD_1,Bebida,9,120,15.64,0
2023-07-15,PROD_2,Alimento,12,122,3.57,0
2023-07-15,PROD_3,Alimento,7,56,8.12,0
2023-07-15,PROD_4,Bebida,11,190,12.9,0
2023-07-15,PROD_5,Alimento,9,111,8.82,0
2023-07-15,PROD_6,Alimento,8,140,8.36,1
2023-07-15,PROD_7,Bebida,20,53,7.65,1
2023-07-15,PROD_8,Higiene,5,152,7.46,0
2023-07-15,PROD_9,Bebida,5,140,10.52,0
2023-07-15,PROD_10,Bebida,15,63,19.62,0
2023-07-16,PROD_1,Alimento,12,69,9.63,0
2023-07-16,PROD_2,Bebida,9,89,22.59,0
2023-07-16,PROD_3,Alimento,21,147,14.78,1
2023-07-16,PROD_4,Higiene,9,177,19.77,0
2023-07-16,PROD_5,Alimento,10,133,20.34,0
2023-07-16,PROD_6,Higiene,6,91,4.46,0
2023-07-16,PROD_7,Alimento,11,79,16.53,0
2023-07-16,PROD_8,Alimento,10,153,4.16,0
2023-07-16,PROD_9,Higiene,23,173,23.59,1
2023-07-16,PROD_10,Bebida,8,108,17.06,0
2023-07-17,PROD_1,Bebida,13,148,24.99,0
2023-07-17,PROD_2,Higiene,8,126,8.1,0
2023-07-17,PROD_3,Higiene,8,58,13.01,0
2023-07-17,PROD_4,Bebida,5,133,18.7,0
2023-07-17,PROD_5,Alimento,20,113,22.8,1
2023-07-17,PROD_6,Alimento,6,111,21.12,0
2023-07-17,PROD_7,Higiene,12,119,8.93,0
2023-07-17,PROD_8,Alimento,21,80,14.8,1
2023-07-17,PROD_9,Alimento,13,182,9.76,0
2023-07-17,PROD_10,Alimento,7,145,10.41,0
2023-07-18,PROD_1,Bebida,7,53,22.63,0
2023-07-18,PROD_2,Higiene,14,151,4.69,1
2023-07-18,PROD_3,Alimento,7,68,14.4,0
2023-07-18,PROD_4,Bebida,9,65,8.42,0
2023-07-18,PROD_5,Higiene,10,178,24.28,0
2023-07-18,PROD_6,Bebida,10,129,20.68,0
2023-07-18,PROD_7,Bebida,29,99,16.13,1
2023-07-18,PROD_8,Higiene,13,54,14.1,1
2023-07-18,PROD_9,Higiene,13,105,18.74,0
2023-07-18,PROD_10,Bebida,10,195,10.8,0
2023-07-19,PROD_1,Bebida,9,184,19.7,0
